Shipment_ID,Product_Type,Supplier,Delivery_Time_Days,On_Time_Delivery
19233,Cheese,Supplier_C,11,False
19234,Cheese,Supplier_B,6,True
19235,ChocoMilk Deluxe,Supplier_B,7,False
19236,Cheese,Supplier_A,2,False
19237,Yogurt,Supplier_A,7,True
19238,Cheese,Supplier_B,5,True
19239,ChocoMilk Deluxe,Supplier_A,3,True
19240,Milk,Supplier_A,4,True
19241,Yogurt,Supplier_B,7,False
19242,Yogurt,Supplier_A,6,True
19243,Cheese,Supplier_C,5,False
19244,Cheese,Supplier_A,4,True
19245,Milk,Supplier_C,7,False
19246,Milk,Supplier_B,6,True
19247,Yogurt,Supplier_A,4,False
19248,Cheese,Supplier_C,12,False
19249,Milk,Supplier_B,4,False
19250,Yogurt,Supplier_C,10,False
19251,Milk,Supplier_X,1,True
19252,Milk,Supplier_C,11,False
19253,ChocoMilk Deluxe,Supplier_B,2,True
19254,ChocoMilk Deluxe,Supplier_C,9,False
19255,Cheese,Supplier_B,8,True
19256,ChocoMilk Deluxe,Supplier_C,6,False
19257,Milk,Supplier_X,1,True
19258,Cheese,Supplier_A,4,True
19259,Cheese,Supplier_A,2,True
19260,Yogurt,Supplier_X,1,True
19261,Milk,Supplier_B,8,True
19262,Milk,Supplier_C,9,False
19263,Yogurt,Supplier_C,9,False
19264,Yogurt,Supplier_B,7,False
19265,Cheese,Supplier_B,3,True
19266,Cheese,Supplier_B,8,False
19267,ChocoMilk Deluxe,Supplier_A,1,False
19268,Yogurt,Supplier_X,1,True
19269,ChocoMilk Deluxe,Supplier_C,11,False
19270,Yogurt,Supplier_B,6,True
19271,Milk,Supplier_X,1,True
19272,Milk,Supplier_B,7,True
19273,Cheese,Supplier_C,9,False
19274,Cheese,Supplier_B,9,False
19275,Milk,Supplier_X,1,True
19276,ChocoMilk Deluxe,Supplier_C,11,False
19277,Yogurt,Supplier_C,12,False
19278,Milk,Supplier_X,1,True
19279,Milk,Supplier_B,3,True
19280,Cheese,Supplier_C,12,False
19281,Yogurt,Supplier_B,1,False
19282,Yogurt,Supplier_X,1,True
19283,Cheese,Supplier_A,2,False
19284,Cheese,Supplier_B,7,False
19285,Yogurt,Supplier_B,1,True
19286,ChocoMilk Deluxe,Supplier_B,4,True
19287,Yogurt,Supplier_C,12,False
19288,Milk,Supplier_A,1,False
19289,ChocoMilk Deluxe,Supplier_A,5,False
19290,ChocoMilk Deluxe,Supplier_A,1,False
19291,Yogurt,Supplier_A,8,False
19292,Milk,Supplier_A,2,False
19293,Milk,Supplier_C,8,False
19294,Milk,Supplier_A,7,True
19295,Yogurt,Supplier_C,4,False
19296,ChocoMilk Deluxe,Supplier_C,10,False
19297,Cheese,Supplier_A,2,True
19298,Cheese,Supplier_X,1,True
19299,ChocoMilk Deluxe,Supplier_B,9,False
19300,Milk,Supplier_A,9,True
19301,Milk,Supplier_C,10,False
19302,Yogurt,Supplier_B,4,False
19303,Yogurt,Supplier_A,9,True
19304,Cheese,Supplier_B,1,True
19305,Cheese,Supplier_C,12,False
19306,Milk,Supplier_A,6,True
19307,Yogurt,Supplier_B,1,False
19308,ChocoMilk Deluxe,Supplier_C,4,False
19309,Cheese,Supplier_A,3,True
19310,ChocoMilk Deluxe,Supplier_C,5,False
19311,Cheese,Supplier_A,7,True
19312,Cheese,Supplier_C,8,False
19313,Yogurt,Supplier_C,4,False
19314,Cheese,Supplier_A,5,True
19315,Cheese,Supplier_C,6,False
19316,Milk,Supplier_C,6,False
19317,Milk,Supplier_A,4,False
19318,Milk,Supplier_C,4,False
19319,ChocoMilk Deluxe,Supplier_A,2,False
19320,ChocoMilk Deluxe,Supplier_A,6,False
19321,Yogurt,Supplier_A,5,False
19322,Milk,Supplier_B,6,True
19323,Yogurt,Supplier_C,9,False
19324,Cheese,Supplier_B,7,False
19325,ChocoMilk Deluxe,Supplier_X,1,True
19326,Milk,Supplier_B,3,True
19327,Yogurt,Supplier_A,5,False
19328,ChocoMilk Deluxe,Supplier_A,3,True
19329,Milk,Supplier_A,6,True
19330,Milk,Supplier_A,5,True
19331,Cheese,Supplier_A,8,False
19332,Milk,Supplier_B,1,True
19333,Milk,Supplier_B,5,False
19334,Cheese,Supplier_X,1,True
19335,ChocoMilk Deluxe,Supplier_B,2,True
19336,ChocoMilk Deluxe,Supplier_C,9,False
19337,Milk,Supplier_X,1,True
19338,ChocoMilk Deluxe,Supplier_B,5,False
19339,Milk,Supplier_C,6,False
19340,ChocoMilk Deluxe,Supplier_A,4,True
19341,Milk,Supplier_A,8,False
19342,Yogurt,Supplier_C,11,False
19343,Cheese,Supplier_A,1,True
19344,ChocoMilk Deluxe,Supplier_A,6,False
19345,Yogurt,Supplier_B,9,False
19346,ChocoMilk Deluxe,Supplier_C,7,False
19347,ChocoMilk Deluxe,Supplier_A,4,True
19348,Yogurt,Supplier_B,8,False
19349,Yogurt,Supplier_A,8,True
19350,Cheese,Supplier_C,10,False
19351,Yogurt,Supplier_A,4,True
19352,Yogurt,Supplier_B,4,True
19353,Yogurt,Supplier_C,8,False
19354,ChocoMilk Deluxe,Supplier_A,2,True
19355,Cheese,Supplier_A,4,True
19356,Yogurt,Supplier_X,1,True
19357,Milk,Supplier_A,9,False
19358,ChocoMilk Deluxe,Supplier_B,8,True
19359,Cheese,Supplier_B,7,True
19360,Cheese,Supplier_A,1,True
19361,ChocoMilk Deluxe,Supplier_B,8,False
19362,ChocoMilk Deluxe,Supplier_B,3,False
19363,ChocoMilk Deluxe,Supplier_B,9,False
19364,Milk,Supplier_B,5,True
19365,Cheese,Supplier_C,10,False
19366,Milk,Supplier_A,3,True
19367,Milk,Supplier_A,2,True
19368,Yogurt,Supplier_B,4,True
19369,Milk,Supplier_A,5,False
19370,Yogurt,Supplier_B,2,False
19371,ChocoMilk Deluxe,Supplier_C,10,False
19372,ChocoMilk Deluxe,Supplier_A,7,False
19373,ChocoMilk Deluxe,Supplier_C,9,False
19374,Yogurt,Supplier_A,2,True
19375,ChocoMilk Deluxe,Supplier_X,1,True
19376,Yogurt,Supplier_B,2,False
19377,Cheese,Supplier_B,8,False
19378,ChocoMilk Deluxe,Supplier_B,2,False
19379,Milk,Supplier_X,1,True
19380,Milk,Supplier_C,11,False
19381,Cheese,Supplier_A,2,True
19382,ChocoMilk Deluxe,Supplier_B,7,True
19383,ChocoMilk Deluxe,Supplier_A,5,False
19384,Yogurt,Supplier_C,8,False
19385,Cheese,Supplier_A,4,False
19386,ChocoMilk Deluxe,Supplier_C,8,False
19387,ChocoMilk Deluxe,Supplier_B,8,True
19388,Milk,Supplier_B,5,False
19389,Milk,Supplier_C,11,False
19390,Milk,Supplier_A,9,False
19391,ChocoMilk Deluxe,Supplier_A,4,False
19392,Yogurt,Supplier_A,7,True
19393,Yogurt,Supplier_B,5,False
19394,Milk,Supplier_C,12,False
19395,Yogurt,Supplier_C,9,False
19396,ChocoMilk Deluxe,Supplier_A,4,False
19397,Milk,Supplier_C,7,False
19398,Cheese,Supplier_A,3,False
19399,ChocoMilk Deluxe,Supplier_A,1,True
19400,Yogurt,Supplier_C,8,False
19401,Milk,Supplier_X,1,True
19402,Milk,Supplier_B,2,False
19403,Milk,Supplier_B,9,False
19404,Cheese,Supplier_C,6,False
19405,Cheese,Supplier_X,1,True
19406,Cheese,Supplier_C,10,False
19407,Milk,Supplier_B,2,False
19408,Cheese,Supplier_C,4,False
19409,Milk,Supplier_C,11,False
19410,ChocoMilk Deluxe,Supplier_C,4,False
19411,ChocoMilk Deluxe,Supplier_B,2,False
19412,Yogurt,Supplier_C,11,False
19413,Cheese,Supplier_B,5,True
19414,Cheese,Supplier_B,6,False
19415,Yogurt,Supplier_C,6,False
19416,ChocoMilk Deluxe,Supplier_A,4,True
19417,Cheese,Supplier_B,8,True
19418,Milk,Supplier_A,8,False
19419,ChocoMilk Deluxe,Supplier_B,6,False
19420,ChocoMilk Deluxe,Supplier_X,1,True
19421,Milk,Supplier_C,4,False
19422,ChocoMilk Deluxe,Supplier_A,3,True
19423,Milk,Supplier_B,2,False
19424,ChocoMilk Deluxe,Supplier_A,3,False
19425,Milk,Supplier_B,9,True
19426,Yogurt,Supplier_A,2,True
19427,ChocoMilk Deluxe,Supplier_X,1,True
19428,Cheese,Supplier_B,2,False
19429,Milk,Supplier_C,6,False
19430,Yogurt,Supplier_C,6,False
19431,Milk,Supplier_B,4,True
19432,Milk,Supplier_A,8,True
19433,Cheese,Supplier_B,8,False
19434,ChocoMilk Deluxe,Supplier_A,8,False
19435,Yogurt,Supplier_A,4,True
19436,Milk,Supplier_X,1,True
19437,ChocoMilk Deluxe,Supplier_A,9,True
19438,Milk,Supplier_A,5,True
19439,Milk,Supplier_X,1,True
19440,Yogurt,Supplier_C,6,False
19441,ChocoMilk Deluxe,Supplier_B,5,True
19442,ChocoMilk Deluxe,Supplier_B,5,False
19443,Milk,Supplier_C,4,False
19444,ChocoMilk Deluxe,Supplier_B,1,True
19445,Milk,Supplier_B,7,False
19446,Milk,Supplier_X,1,True
19447,Milk,Supplier_A,8,True
19448,ChocoMilk Deluxe,Supplier_B,3,True
19449,Milk,Supplier_C,5,False
19450,Milk,Supplier_A,7,False
19451,Yogurt,Supplier_C,8,False
19452,Cheese,Supplier_C,10,False
19453,Milk,Supplier_X,1,True
19454,Milk,Supplier_A,9,False
19455,Cheese,Supplier_C,4,False
19456,Yogurt,Supplier_C,9,False
19457,Milk,Supplier_C,6,False
19458,Yogurt,Supplier_A,4,True
19459,ChocoMilk Deluxe,Supplier_B,8,False
19460,Yogurt,Supplier_C,9,False
19461,Yogurt,Supplier_C,7,False
19462,Cheese,Supplier_B,5,False
19463,Yogurt,Supplier_B,3,True
19464,Yogurt,Supplier_C,7,False
19465,ChocoMilk Deluxe,Supplier_C,11,False
19466,Cheese,Supplier_X,1,True
19467,Cheese,Supplier_A,9,True
19468,Yogurt,Supplier_A,1,True
19469,ChocoMilk Deluxe,Supplier_C,10,False
19470,Cheese,Supplier_C,12,False
19471,Cheese,Supplier_A,1,False
19472,Yogurt,Supplier_A,2,False
19473,Cheese,Supplier_B,9,False
19474,ChocoMilk Deluxe,Supplier_A,3,True
19475,ChocoMilk Deluxe,Supplier_X,1,True
19476,ChocoMilk Deluxe,Supplier_B,4,True
19477,Milk,Supplier_C,6,False
19478,Cheese,Supplier_B,4,False
19479,Cheese,Supplier_A,3,False
19480,ChocoMilk Deluxe,Supplier_B,6,False
19481,Milk,Supplier_B,1,True
19482,ChocoMilk Deluxe,Supplier_B,6,True
19483,Cheese,Supplier_A,8,True
19484,Cheese,Supplier_A,5,True
19485,ChocoMilk Deluxe,Supplier_A,9,True
19486,Cheese,Supplier_C,9,False
19487,ChocoMilk Deluxe,Supplier_A,5,False
19488,Cheese,Supplier_A,1,False
19489,Milk,Supplier_A,8,False
19490,Milk,Supplier_C,8,False
19491,Yogurt,Supplier_C,9,False
19492,Cheese,Supplier_B,1,False
19493,Yogurt,Supplier_A,5,True
19494,Milk,Supplier_C,10,False
19495,Cheese,Supplier_A,3,True
19496,ChocoMilk Deluxe,Supplier_A,6,True
19497,ChocoMilk Deluxe,Supplier_C,10,False
19498,Yogurt,Supplier_B,7,False
19499,Cheese,Supplier_B,7,True
19500,ChocoMilk Deluxe,Supplier_B,6,True
19501,Milk,Supplier_C,12,False
19502,Milk,Supplier_B,7,True
19503,Cheese,Supplier_A,7,True
19504,Cheese,Supplier_A,8,False
19505,ChocoMilk Deluxe,Supplier_B,2,True
19506,ChocoMilk Deluxe,Supplier_B,6,True
19507,Yogurt,Supplier_B,6,False
19508,ChocoMilk Deluxe,Supplier_A,8,True
19509,Milk,Supplier_B,9,True
19510,ChocoMilk Deluxe,Supplier_A,1,False
19511,Yogurt,Supplier_C,8,False
19512,Yogurt,Supplier_A,5,True
19513,Cheese,Supplier_C,9,False
19514,Yogurt,Supplier_A,4,False
19515,Cheese,Supplier_B,9,False
19516,Yogurt,Supplier_B,4,True
19517,Milk,Supplier_C,8,False
19518,Milk,Supplier_X,1,True
19519,Yogurt,Supplier_X,1,True
19520,Milk,Supplier_B,7,True
19521,ChocoMilk Deluxe,Supplier_A,6,True
19522,Yogurt,Supplier_C,9,False
19523,Cheese,Supplier_B,4,False
19524,Cheese,Supplier_B,7,False
19525,Milk,Supplier_C,8,False
19526,ChocoMilk Deluxe,Supplier_C,6,False
19527,ChocoMilk Deluxe,Supplier_B,8,True
19528,Cheese,Supplier_X,1,True
19529,Cheese,Supplier_B,4,False
19530,Yogurt,Supplier_B,6,True
19531,ChocoMilk Deluxe,Supplier_C,10,False
19532,Yogurt,Supplier_B,4,False
19533,Milk,Supplier_C,8,False
19534,Cheese,Supplier_B,6,True
19535,Milk,Supplier_B,9,True
19536,Yogurt,Supplier_B,4,True
19537,Yogurt,Supplier_X,1,True
19538,Cheese,Supplier_X,1,True
19539,Cheese,Supplier_C,11,False
19540,ChocoMilk Deluxe,Supplier_B,7,True
19541,Cheese,Supplier_C,4,False
19542,ChocoMilk Deluxe,Supplier_A,5,True
19543,Milk,Supplier_C,11,False
19544,Milk,Supplier_B,8,False
19545,Yogurt,Supplier_B,9,False
19546,Yogurt,Supplier_C,5,False
19547,ChocoMilk Deluxe,Supplier_C,12,False
19548,ChocoMilk Deluxe,Supplier_C,5,False
19549,Cheese,Supplier_C,6,False
19550,ChocoMilk Deluxe,Supplier_X,1,True
19551,Yogurt,Supplier_A,6,False
19552,Milk,Supplier_A,5,True
19553,Milk,Supplier_A,5,True
19554,Cheese,Supplier_A,5,True
19555,Milk,Supplier_A,6,False
19556,Yogurt,Supplier_X,1,True
19557,Yogurt,Supplier_A,4,False
19558,Yogurt,Supplier_C,12,False
19559,Yogurt,Supplier_B,6,False
19560,Yogurt,Supplier_A,5,False
19561,ChocoMilk Deluxe,Supplier_B,1,True
19562,Cheese,Supplier_B,2,False
19563,Yogurt,Supplier_B,9,True
19564,ChocoMilk Deluxe,Supplier_A,9,False
19565,Milk,Supplier_A,3,False
19566,Cheese,Supplier_B,7,False
19567,Cheese,Supplier_A,5,False
19568,Yogurt,Supplier_A,7,True
19569,Milk,Supplier_C,12,False
19570,Yogurt,Supplier_C,4,False
19571,Cheese,Supplier_C,5,False
19572,Yogurt,Supplier_X,1,True
19573,Yogurt,Supplier_B,9,False
19574,Yogurt,Supplier_A,2,True
19575,ChocoMilk Deluxe,Supplier_A,6,True
19576,Yogurt,Supplier_A,3,False
19577,Yogurt,Supplier_C,9,False
19578,ChocoMilk Deluxe,Supplier_C,12,False
19579,ChocoMilk Deluxe,Supplier_C,7,False
19580,Yogurt,Supplier_A,2,False
19581,Yogurt,Supplier_C,9,False
19582,Cheese,Supplier_X,1,True
19583,Cheese,Supplier_C,10,False
19584,Milk,Supplier_X,1,True
19585,Yogurt,Supplier_B,2,True
19586,Cheese,Supplier_C,5,False
19587,ChocoMilk Deluxe,Supplier_A,8,True
19588,ChocoMilk Deluxe,Supplier_A,6,True
19589,Cheese,Supplier_C,7,False
19590,Milk,Supplier_A,4,True
19591,Cheese,Supplier_B,3,True
19592,ChocoMilk Deluxe,Supplier_C,9,False
19593,Cheese,Supplier_X,1,True
19594,ChocoMilk Deluxe,Supplier_X,1,True
19595,ChocoMilk Deluxe,Supplier_A,6,True
19596,Cheese,Supplier_A,6,False
19597,Cheese,Supplier_C,7,False
19598,Cheese,Supplier_C,7,False
19599,ChocoMilk Deluxe,Supplier_B,6,True
19600,Milk,Supplier_A,1,True
19601,Yogurt,Supplier_A,3,True
19602,Yogurt,Supplier_C,6,False
19603,ChocoMilk Deluxe,Supplier_B,2,True
19604,Yogurt,Supplier_X,1,True
19605,Yogurt,Supplier_B,2,True
19606,Cheese,Supplier_B,3,True
19607,Milk,Supplier_C,4,False
19608,Yogurt,Supplier_B,4,False
19609,Cheese,Supplier_A,9,True
19610,ChocoMilk Deluxe,Supplier_A,7,True
19611,Milk,Supplier_C,5,False
19612,Milk,Supplier_A,3,False
19613,Cheese,Supplier_C,9,False
19614,Yogurt,Supplier_A,2,True
19615,Yogurt,Supplier_A,2,False
19616,Cheese,Supplier_B,4,False
19617,Yogurt,Supplier_A,1,True
19618,Yogurt,Supplier_B,2,False
19619,ChocoMilk Deluxe,Supplier_A,7,False
19620,Milk,Supplier_A,3,True
19621,Milk,Supplier_C,4,False
19622,Milk,Supplier_C,5,False
19623,Milk,Supplier_B,3,True
19624,Cheese,Supplier_B,3,False
19625,Cheese,Supplier_X,1,True
19626,Yogurt,Supplier_A,9,True
19627,Yogurt,Supplier_B,1,False
19628,Yogurt,Supplier_A,9,True
19629,ChocoMilk Deluxe,Supplier_A,4,False
19630,Milk,Supplier_C,6,False
19631,ChocoMilk Deluxe,Supplier_X,1,True
19632,ChocoMilk Deluxe,Supplier_B,6,False
19633,Yogurt,Supplier_B,3,True
19634,ChocoMilk Deluxe,Supplier_A,5,True
19635,Milk,Supplier_A,7,True
19636,Cheese,Supplier_A,7,True
19637,Cheese,Supplier_B,7,False
19638,Yogurt,Supplier_B,8,True
19639,Cheese,Supplier_C,12,False
19640,Yogurt,Supplier_C,12,False
19641,Yogurt,Supplier_B,3,False
19642,Cheese,Supplier_C,9,False
19643,ChocoMilk Deluxe,Supplier_A,2,True
19644,Yogurt,Supplier_A,5,False
19645,ChocoMilk Deluxe,Supplier_A,2,False
19646,ChocoMilk Deluxe,Supplier_A,7,False
19647,ChocoMilk Deluxe,Supplier_B,7,False
19648,Cheese,Supplier_B,3,False
19649,Yogurt,Supplier_A,2,False
19650,Cheese,Supplier_A,3,True
19651,ChocoMilk Deluxe,Supplier_C,6,False
19652,Yogurt,Supplier_X,1,True
19653,Yogurt,Supplier_B,7,True
19654,ChocoMilk Deluxe,Supplier_A,7,True
19655,Milk,Supplier_B,7,False
19656,ChocoMilk Deluxe,Supplier_A,2,False
19657,Milk,Supplier_A,6,False
19658,ChocoMilk Deluxe,Supplier_A,9,False
19659,Yogurt,Supplier_C,9,False
19660,Milk,Supplier_B,7,True
19661,Cheese,Supplier_B,9,False
19662,Cheese,Supplier_A,8,True
19663,Milk,Supplier_X,1,True
19664,ChocoMilk Deluxe,Supplier_A,4,True
19665,ChocoMilk Deluxe,Supplier_B,6,False
19666,ChocoMilk Deluxe,Supplier_B,1,False
19667,ChocoMilk Deluxe,Supplier_C,12,False
19668,Milk,Supplier_B,6,True
19669,Yogurt,Supplier_A,7,True
19670,Yogurt,Supplier_A,9,True
19671,Yogurt,Supplier_C,9,False
19672,Yogurt,Supplier_A,5,True
19673,ChocoMilk Deluxe,Supplier_C,8,False
19674,Milk,Supplier_B,6,True
19675,Cheese,Supplier_A,3,False
19676,Milk,Supplier_A,4,False
19677,ChocoMilk Deluxe,Supplier_C,4,False
19678,Yogurt,Supplier_X,1,True
19679,Cheese,Supplier_C,6,False
19680,Milk,Supplier_A,4,True
19681,Milk,Supplier_B,2,True
19682,ChocoMilk Deluxe,Supplier_C,10,False
19683,Milk,Supplier_X,1,True
19684,Milk,Supplier_A,1,False
19685,ChocoMilk Deluxe,Supplier_A,1,False
19686,Yogurt,Supplier_B,2,True
19687,ChocoMilk Deluxe,Supplier_A,9,False
19688,Cheese,Supplier_A,8,False
19689,ChocoMilk Deluxe,Supplier_C,9,False
19690,ChocoMilk Deluxe,Supplier_X,1,True
19691,ChocoMilk Deluxe,Supplier_C,11,False
19692,Milk,Supplier_A,6,True
19693,Yogurt,Supplier_X,1,True
19694,Milk,Supplier_A,2,True
19695,Milk,Supplier_C,10,False
19696,Yogurt,Supplier_C,8,False
19697,Yogurt,Supplier_B,4,False
19698,Milk,Supplier_A,7,True
19699,ChocoMilk Deluxe,Supplier_B,9,True
19700,Yogurt,Supplier_C,5,False
19701,Milk,Supplier_B,4,False
19702,Yogurt,Supplier_C,12,False
19703,ChocoMilk Deluxe,Supplier_A,8,False
19704,Cheese,Supplier_B,7,True
19705,Yogurt,Supplier_A,2,True
19706,Cheese,Supplier_B,7,True
19707,Milk,Supplier_X,1,True
19708,ChocoMilk Deluxe,Supplier_A,9,False
19709,ChocoMilk Deluxe,Supplier_A,6,False
19710,Yogurt,Supplier_B,7,False
19711,Cheese,Supplier_A,5,True
19712,Yogurt,Supplier_A,9,True
19713,Cheese,Supplier_A,3,False
19714,Cheese,Supplier_B,7,False
19715,Milk,Supplier_C,5,False
19716,ChocoMilk Deluxe,Supplier_X,1,True
19717,ChocoMilk Deluxe,Supplier_C,12,False
19718,Yogurt,Supplier_B,1,False
19719,Milk,Supplier_C,6,False
19720,Milk,Supplier_A,1,True
19721,Cheese,Supplier_C,8,False
19722,ChocoMilk Deluxe,Supplier_A,4,False
19723,Milk,Supplier_B,9,True
19724,Cheese,Supplier_B,6,False
19725,Milk,Supplier_B,2,True
19726,Milk,Supplier_C,5,False
19727,ChocoMilk Deluxe,Supplier_C,12,False
19728,Yogurt,Supplier_A,7,True
19729,Yogurt,Supplier_C,10,False
19730,Cheese,Supplier_C,7,False
19731,Milk,Supplier_A,1,True
19732,Milk,Supplier_C,7,False
19733,ChocoMilk Deluxe,Supplier_C,4,False
19734,Cheese,Supplier_B,2,True
19735,Cheese,Supplier_A,5,False
19736,Yogurt,Supplier_C,4,False
19737,Yogurt,Supplier_X,1,True
19738,Yogurt,Supplier_B,4,True
19739,ChocoMilk Deluxe,Supplier_C,12,False
19740,Cheese,Supplier_B,1,False
19741,Yogurt,Supplier_A,4,True
19742,Milk,Supplier_A,9,True
19743,Cheese,Supplier_B,2,True
19744,Yogurt,Supplier_B,5,True
19745,Yogurt,Supplier_A,9,True
19746,Cheese,Supplier_A,7,True
19747,Yogurt,Supplier_C,5,False
19748,Yogurt,Supplier_X,1,True
19749,ChocoMilk Deluxe,Supplier_C,11,False
19750,Yogurt,Supplier_C,10,False
19751,Yogurt,Supplier_B,1,False
19752,Cheese,Supplier_C,11,False
19753,Yogurt,Supplier_A,1,False
19754,Cheese,Supplier_B,8,False
19755,Cheese,Supplier_C,12,False
19756,Yogurt,Supplier_X,1,True
19757,ChocoMilk Deluxe,Supplier_A,4,False
19758,Yogurt,Supplier_B,8,True
19759,Yogurt,Supplier_C,8,False
19760,Cheese,Supplier_B,5,False
19761,Cheese,Supplier_B,5,True
19762,Milk,Supplier_B,4,True
19763,ChocoMilk Deluxe,Supplier_X,1,True
19764,Cheese,Supplier_C,10,False
19765,Cheese,Supplier_B,6,False
19766,Milk,Supplier_A,8,True
19767,Cheese,Supplier_C,10,False
19768,Yogurt,Supplier_C,6,False
19769,Cheese,Supplier_C,5,False
19770,Cheese,Supplier_C,12,False
19771,ChocoMilk Deluxe,Supplier_C,5,False
19772,Cheese,Supplier_B,8,True
19773,Milk,Supplier_B,6,False
19774,Milk,Supplier_A,6,False
19775,ChocoMilk Deluxe,Supplier_B,1,False
19776,Yogurt,Supplier_X,1,True
19777,Cheese,Supplier_C,11,False
19778,Yogurt,Supplier_C,10,False
19779,Milk,Supplier_C,9,False
19780,Yogurt,Supplier_B,9,False
19781,Milk,Supplier_A,5,False
19782,Milk,Supplier_C,5,False
19783,Yogurt,Supplier_C,12,False
19784,Cheese,Supplier_C,9,False
19785,Milk,Supplier_B,3,True
19786,Yogurt,Supplier_B,9,False
19787,Milk,Supplier_A,5,True
19788,ChocoMilk Deluxe,Supplier_C,9,False
19789,Cheese,Supplier_B,5,True
19790,ChocoMilk Deluxe,Supplier_C,6,False
19791,Yogurt,Supplier_C,5,False
19792,ChocoMilk Deluxe,Supplier_C,11,False
19793,Milk,Supplier_C,6,False
19794,Milk,Supplier_C,5,False
19795,ChocoMilk Deluxe,Supplier_B,6,True
19796,Milk,Supplier_A,8,True
19797,Milk,Supplier_A,9,False
19798,ChocoMilk Deluxe,Supplier_A,7,True
19799,Milk,Supplier_B,4,False
19800,Milk,Supplier_A,4,True
19801,Cheese,Supplier_A,5,False
19802,Yogurt,Supplier_C,7,False
19803,ChocoMilk Deluxe,Supplier_C,9,False
19804,Cheese,Supplier_B,1,False
19805,Cheese,Supplier_A,4,False
19806,Cheese,Supplier_B,2,True
19807,Cheese,Supplier_X,1,True
19808,ChocoMilk Deluxe,Supplier_A,2,False
19809,Cheese,Supplier_B,9,True
19810,Yogurt,Supplier_A,8,True
19811,Yogurt,Supplier_B,7,False
19812,Milk,Supplier_C,4,False
19813,Cheese,Supplier_A,5,False
19814,Cheese,Supplier_A,1,False
19815,Cheese,Supplier_C,8,False
19816,Milk,Supplier_X,1,True
19817,ChocoMilk Deluxe,Supplier_C,7,False
19818,Yogurt,Supplier_A,8,True
19819,Cheese,Supplier_B,2,False
19820,Yogurt,Supplier_A,1,False
19821,ChocoMilk Deluxe,Supplier_C,4,False
19822,ChocoMilk Deluxe,Supplier_X,1,True
19823,Yogurt,Supplier_B,3,True
19824,Yogurt,Supplier_B,4,True
19825,Milk,Supplier_A,6,False
19826,ChocoMilk Deluxe,Supplier_A,1,True
19827,ChocoMilk Deluxe,Supplier_A,7,False
19828,Yogurt,Supplier_C,5,False
19829,Cheese,Supplier_X,1,True
19830,Yogurt,Supplier_B,5,True
19831,ChocoMilk Deluxe,Supplier_A,8,False
19832,Milk,Supplier_C,9,False
19833,Milk,Supplier_A,5,True
19834,Yogurt,Supplier_A,4,True
19835,Yogurt,Supplier_X,1,True
19836,Yogurt,Supplier_C,8,False
19837,Cheese,Supplier_A,1,True
19838,ChocoMilk Deluxe,Supplier_X,1,True
19839,Yogurt,Supplier_C,7,False
19840,Milk,Supplier_B,3,False
19841,Milk,Supplier_A,4,False
19842,ChocoMilk Deluxe,Supplier_X,1,True
19843,ChocoMilk Deluxe,Supplier_X,1,True
19844,Yogurt,Supplier_B,3,False
19845,Milk,Supplier_B,9,False
19846,Cheese,Supplier_C,7,False
19847,Yogurt,Supplier_B,6,True
19848,Cheese,Supplier_C,5,False
19849,Cheese,Supplier_A,3,False
19850,Cheese,Supplier_C,10,False
19851,Yogurt,Supplier_A,5,False
19852,Milk,Supplier_B,6,False
19853,Cheese,Supplier_A,7,True
19854,ChocoMilk Deluxe,Supplier_B,9,True
19855,ChocoMilk Deluxe,Supplier_B,1,True
19856,Cheese,Supplier_A,7,True
19857,Cheese,Supplier_C,4,False
19858,Cheese,Supplier_A,5,True
19859,Yogurt,Supplier_B,1,True
19860,Yogurt,Supplier_C,11,False
19861,Cheese,Supplier_X,1,True
19862,ChocoMilk Deluxe,Supplier_B,2,False
19863,Milk,Supplier_C,6,False
19864,ChocoMilk Deluxe,Supplier_B,5,True
19865,ChocoMilk Deluxe,Supplier_X,1,True
19866,ChocoMilk Deluxe,Supplier_C,11,False
19867,Yogurt,Supplier_A,6,True
19868,ChocoMilk Deluxe,Supplier_X,1,True
19869,Milk,Supplier_C,12,False
19870,Cheese,Supplier_C,10,False
19871,Cheese,Supplier_A,7,False
19872,Yogurt,Supplier_B,9,True
19873,Yogurt,Supplier_A,8,False
19874,Cheese,Supplier_C,12,False
19875,Milk,Supplier_X,1,True
19876,Cheese,Supplier_A,6,False
19877,Cheese,Supplier_A,3,False
19878,Milk,Supplier_B,4,True
19879,Cheese,Supplier_X,1,True
19880,Cheese,Supplier_A,8,False
19881,Cheese,Supplier_B,6,False
19882,ChocoMilk Deluxe,Supplier_C,5,False
19883,Milk,Supplier_B,3,True
19884,Cheese,Supplier_B,8,False
19885,ChocoMilk Deluxe,Supplier_B,2,True
19886,Milk,Supplier_C,6,False
19887,ChocoMilk Deluxe,Supplier_A,2,True
19888,Yogurt,Supplier_C,6,False
19889,Milk,Supplier_A,3,False
19890,Yogurt,Supplier_B,8,False
19891,Yogurt,Supplier_A,4,False
19892,ChocoMilk Deluxe,Supplier_B,8,True
19893,ChocoMilk Deluxe,Supplier_X,1,True
19894,Cheese,Supplier_B,4,True
19895,Milk,Supplier_C,5,False
19896,Yogurt,Supplier_X,1,True
