Customer_ID,Age,Gender,Region,Total_Purchases,Satisfaction_Score,Churn
23412,29,Male,South,39,3.4,False
23413,32,Male,East,88,2.2,False
23414,18,Female,North,38,1.9,False
23415,45,Male,South,76,3.5,False
23416,25,Male,East,58,2.2,False
23417,49,Male,West,43,4.1,False
23418,42,Female,West,38,4.6,False
23419,52,Male,South,78,2.7,False
23420,29,Male,South,78,3.4,False
23421,23,Female,North,74,1.9,False
23422,48,Male,West,65,3.5,False
23423,26,Female,North,87,2.3,False
23424,69,Female,North,92,3.0,False
23425,42,Male,West,71,4.2,False
23426,37,Male,West,96,3.1,False
23427,55,Female,West,75,2.2,False
23428,32,Female,East,9,3.6,False
23429,53,Male,North,24,3.8,False
23430,43,Female,North,68,4.2,False
23431,54,Male,West,81,3.7,False
23432,66,Male,West,64,4.9,False
23433,58,Male,West,59,1.1,False
23434,28,Male,West,21,3.6,False
23435,44,Female,West,25,1.4,False
23436,56,Male,East,97,4.5,False
23437,38,Male,South,3,1.3,True
23438,23,Male,North,4,5.0,False
23439,28,Male,South,77,4.2,False
23440,63,Male,East,54,5.0,False
23441,48,Male,North,29,4.4,False
23442,28,Female,West,36,2.0,False
23443,68,Female,East,6,1.7,True
23444,62,Male,East,99,1.9,False
23445,25,Male,West,78,1.9,False
23446,36,Female,West,65,3.1,False
23447,49,Male,South,71,3.2,False
23448,43,Male,North,64,4.4,False
23449,63,Male,East,95,2.2,False
23450,54,Female,West,48,2.0,False
23451,60,Male,East,38,2.3,False
23452,51,Male,North,41,1.2,False
23453,64,Female,West,62,1.3,False
23454,33,Male,West,20,2.2,False
23455,50,Female,North,93,4.0,False
23456,52,Female,West,91,3.3,False
23457,27,Male,North,22,1.9,False
23458,53,Female,West,15,4.1,False
23459,40,Male,North,62,2.7,False
23460,65,Female,East,67,4.4,False
23461,58,Male,North,50,4.6,False
23462,21,Male,South,13,4.2,False
23463,36,Female,East,31,4.9,False
23464,36,Male,East,11,2.5,True
23465,59,Female,West,95,1.0,False
23466,59,Male,West,99,1.2,False
23467,31,Female,South,30,4.7,False
23468,50,Male,East,61,3.7,False
23469,65,Female,West,36,1.7,False
23470,69,Male,South,23,3.7,False
23471,54,Male,North,15,4.7,False
23472,63,Female,North,50,3.4,False
23473,35,Male,South,38,4.1,False
23474,25,Male,North,38,4.6,False
23475,27,Female,North,67,3.4,False
23476,48,Male,East,61,4.7,False
23477,52,Male,East,23,4.3,False
23478,42,Male,North,21,1.8,False
23479,42,Male,North,55,2.0,False
23480,57,Male,South,59,4.7,False
23481,64,Male,East,5,3.5,False
23482,63,Male,South,25,1.9,False
23483,20,Male,East,10,1.3,True
23484,32,Female,South,76,4.9,False
23485,49,Female,West,96,2.6,False
23486,38,Male,South,22,3.3,False
23487,50,Female,West,58,4.5,False
23488,56,Male,North,31,1.5,False
23489,44,Male,East,61,2.7,False
23490,31,Male,East,34,1.6,False
23491,53,Female,West,30,4.9,False
23492,63,Male,East,82,5.0,False
23493,58,Male,West,75,1.4,False
23494,27,Female,West,35,3.2,False
23495,41,Female,South,92,3.3,False
23496,27,Female,South,82,2.2,False
23497,48,Male,South,65,1.7,False
23498,56,Female,South,58,4.3,False
23499,64,Female,West,34,4.3,False
23500,45,Male,East,66,3.9,False
23501,21,Male,West,55,4.6,False
23502,67,Male,East,5,3.6,False
23503,65,Male,North,7,3.5,False
23504,36,Female,East,82,2.1,False
23505,57,Female,North,86,3.4,False
23506,33,Male,North,93,1.1,False
23507,49,Female,South,47,3.2,False
23508,23,Male,East,92,2.7,False
23509,68,Male,West,85,1.8,False
23510,27,Female,South,78,1.9,False
23511,62,Male,North,25,3.4,False
23512,33,Male,East,1,3.9,False
23513,19,Male,West,21,3.8,False
23514,25,Male,North,32,2.5,False
23515,58,Female,West,94,1.8,False
23516,56,Male,North,51,4.6,False
23517,22,Male,East,8,4.9,False
23518,47,Female,East,46,3.8,False
23519,25,Male,South,38,4.1,False
23520,46,Male,South,4,4.0,False
23521,20,Male,West,88,2.9,False
23522,30,Female,East,73,2.9,False
23523,69,Female,South,1,4.5,False
23524,44,Male,North,91,2.2,False
23525,68,Female,South,97,3.8,False
23526,29,Male,North,61,2.6,False
23527,68,Male,West,93,1.7,False
23528,57,Female,South,57,3.8,False
23529,68,Male,North,64,3.4,False
23530,23,Male,West,47,4.0,False
23531,56,Male,South,5,4.6,False
23532,66,Female,West,93,3.0,False
23533,32,Female,North,73,4.6,False
23534,63,Female,East,99,4.2,False
23535,64,Female,South,5,3.8,False
23536,25,Female,North,64,4.4,False
23537,57,Female,West,36,4.6,False
23538,69,Female,West,35,2.3,False
23539,41,Male,East,78,3.6,False
23540,49,Male,West,2,1.7,True
23541,48,Male,East,71,3.6,False
23542,55,Male,West,15,4.0,False
23543,20,Male,North,76,2.8,False
23544,65,Female,East,95,1.9,False
23545,52,Male,East,9,2.3,True
23546,30,Female,North,22,1.9,False
23547,64,Female,South,94,1.8,False
23548,59,Female,South,38,1.7,False
23549,58,Male,East,24,4.6,False
23550,32,Female,North,92,4.5,False
23551,43,Male,South,16,4.7,False
23552,29,Male,South,17,2.1,True
23553,42,Male,West,79,2.2,False
23554,45,Female,South,76,2.6,False
23555,36,Female,North,97,3.1,False
23556,26,Female,North,28,1.2,False
23557,52,Male,North,4,2.9,True
23558,62,Male,West,85,1.3,False
23559,53,Female,East,46,4.4,False
23560,49,Male,North,21,4.8,False
23561,20,Female,West,5,1.5,True
23562,22,Male,East,55,5.0,False
23563,69,Female,North,12,2.8,True
23564,58,Female,East,72,3.1,False
23565,35,Female,North,76,3.2,False
23566,59,Male,South,75,4.4,False
23567,68,Female,West,95,1.5,False
23568,32,Female,North,13,3.8,False
23569,42,Female,South,96,3.7,False
23570,35,Female,North,57,4.9,False
23571,24,Female,South,58,3.8,False
23572,39,Female,West,79,4.9,False
23573,41,Male,North,94,3.1,False
23574,52,Female,North,70,1.4,False
23575,39,Female,West,72,5.0,False
23576,44,Female,East,15,3.2,False
23577,19,Female,East,95,3.6,False
23578,28,Female,West,14,2.5,True
23579,64,Female,East,73,1.7,False
23580,43,Female,South,28,4.9,False
23581,24,Male,West,62,3.6,False
23582,36,Female,South,19,2.6,True
23583,54,Female,North,48,3.5,False
23584,36,Male,East,73,2.7,False
23585,27,Male,East,55,4.8,False
23586,64,Female,East,78,2.2,False
23587,48,Female,South,57,4.4,False
23588,18,Male,West,35,2.6,False
23589,34,Male,North,92,1.7,False
23590,27,Female,North,43,4.5,False
23591,53,Female,North,99,4.0,False
23592,38,Male,North,42,1.9,False
23593,34,Female,North,21,1.0,False
23594,59,Female,North,67,3.5,False
23595,61,Male,West,81,1.3,False
23596,60,Male,West,65,1.4,False
23597,20,Male,East,60,2.2,False
23598,68,Male,South,73,4.6,False
23599,67,Male,East,31,3.3,False
23600,39,Female,East,34,3.0,False
23601,47,Female,South,27,1.0,False
23602,67,Female,West,31,2.5,False
23603,53,Female,West,36,4.6,False
23604,22,Male,North,34,2.8,False
23605,20,Male,North,45,3.3,False
23606,18,Female,South,80,1.2,False
23607,34,Male,South,43,3.3,False
23608,66,Female,East,87,1.0,False
23609,69,Male,East,86,1.9,False
23610,39,Male,South,52,3.2,False
23611,44,Female,South,4,2.3,True
23612,50,Male,South,3,4.0,False
23613,38,Male,North,79,2.3,False
23614,18,Male,North,33,2.2,False
23615,21,Female,South,59,1.0,False
23616,58,Female,West,8,3.7,False
23617,23,Female,North,78,3.4,False
23618,45,Male,North,38,2.4,False
23619,29,Female,West,63,4.6,False
23620,62,Female,South,14,3.9,False
23621,69,Male,West,92,1.1,False
23622,40,Male,South,46,3.3,False
23623,60,Male,North,95,1.7,False
23624,29,Female,West,43,1.9,False
23625,59,Male,West,1,4.7,False
23626,65,Male,South,48,4.5,False
23627,66,Male,East,31,3.8,False
23628,62,Male,South,94,1.1,False
23629,50,Female,North,76,3.1,False
23630,38,Male,East,78,1.1,False
23631,58,Male,South,70,1.7,False
23632,57,Male,South,60,4.3,False
23633,44,Female,East,30,4.6,False
23634,67,Male,North,17,4.4,False
23635,49,Male,North,55,2.2,False
23636,18,Female,North,77,2.3,False
23637,49,Male,East,48,4.4,False
23638,20,Female,West,38,2.8,False
23639,50,Male,South,80,1.8,False
23640,18,Male,East,48,3.9,False
23641,41,Male,East,57,4.0,False
23642,36,Male,North,28,2.7,False
23643,35,Female,South,76,2.9,False
23644,49,Female,East,36,2.7,False
23645,61,Female,South,80,1.1,False
23646,23,Female,East,12,2.8,True
23647,34,Male,North,65,3.0,False
23648,29,Male,West,19,2.9,True
23649,51,Female,East,70,2.6,False
23650,53,Female,West,6,2.9,True
23651,56,Male,West,82,2.3,False
23652,19,Female,North,48,3.7,False
23653,37,Male,West,28,2.3,False
23654,37,Male,West,76,4.6,False
23655,64,Male,South,31,2.1,False
23656,56,Male,South,91,1.0,False
23657,68,Male,West,49,3.5,False
23658,49,Female,East,72,1.0,False
23659,20,Female,South,11,4.2,False
23660,43,Female,West,7,2.2,True
23661,58,Male,East,86,4.4,False
23662,29,Female,West,20,3.9,False
23663,67,Male,North,19,1.4,True
23664,20,Female,West,2,1.6,True
23665,45,Female,East,27,3.3,False
23666,26,Male,West,25,4.4,False
23667,43,Female,North,46,3.1,False
23668,23,Male,East,75,2.0,False
23669,22,Female,West,9,3.2,False
23670,26,Female,North,90,2.5,False
23671,63,Female,East,95,4.6,False
23672,51,Female,West,49,1.7,False
23673,45,Male,South,56,2.3,False
23674,43,Male,West,75,1.2,False
23675,52,Female,North,12,3.0,False
23676,18,Male,South,61,1.5,False
23677,21,Female,North,62,1.5,False
23678,30,Female,West,43,2.4,False
23679,57,Male,West,10,4.9,False
23680,38,Male,East,26,2.6,False
23681,35,Female,East,9,2.9,True
23682,37,Male,West,18,1.4,True
23683,21,Male,North,25,4.8,False
23684,49,Male,South,82,3.8,False
23685,44,Male,North,61,1.1,False
23686,42,Male,West,14,4.0,False
23687,24,Female,North,27,4.4,False
23688,62,Female,East,86,1.7,False
23689,47,Female,North,59,4.9,False
23690,40,Female,South,36,4.1,False
23691,46,Male,North,17,4.5,False
23692,38,Male,East,12,3.1,False
23693,50,Female,North,14,3.8,False
23694,35,Male,West,70,3.5,False
23695,44,Male,North,10,4.7,False
23696,31,Female,West,43,3.6,False
23697,57,Male,North,78,1.6,False
23698,48,Female,North,86,1.1,False
23699,59,Female,South,67,2.1,False
23700,25,Male,North,8,1.7,True
23701,20,Male,West,36,2.1,False
23702,52,Male,East,69,2.2,False
23703,55,Male,East,34,3.9,False
23704,28,Male,North,65,4.6,False
23705,53,Male,East,5,2.9,True
23706,69,Male,North,77,4.3,False
23707,65,Male,North,26,1.6,False
23708,60,Female,South,46,1.1,False
23709,69,Male,East,42,2.4,False
23710,51,Male,North,34,1.4,False
23711,40,Male,South,95,4.7,False
23712,22,Female,North,51,2.4,False
23713,47,Female,West,38,1.6,False
23714,54,Female,West,22,1.1,False
23715,33,Male,East,28,3.5,False
23716,31,Female,East,55,2.5,False
23717,24,Male,South,74,2.8,False
23718,50,Female,South,84,1.3,False
23719,19,Female,East,12,2.5,True
23720,63,Male,North,82,3.9,False
23721,22,Male,West,61,2.7,False
23722,62,Female,North,73,2.3,False
23723,62,Male,East,91,3.8,False
23724,56,Female,West,44,1.7,False
23725,32,Female,North,81,4.0,False
23726,59,Male,South,66,2.7,False
23727,19,Male,North,65,1.9,False
23728,41,Male,North,42,3.8,False
23729,46,Female,East,45,2.3,False
23730,46,Male,East,15,3.6,False
23731,38,Male,North,12,1.1,True
23732,42,Female,West,82,4.7,False
23733,39,Male,South,88,1.5,False
23734,36,Male,East,97,4.2,False
23735,30,Male,North,56,2.2,False
23736,55,Male,West,58,2.5,False
23737,50,Male,South,36,2.6,False
23738,50,Female,North,95,2.8,False
23739,29,Male,North,84,3.0,False
23740,63,Male,South,28,4.2,False
23741,40,Male,East,75,2.8,False
23742,46,Male,West,91,2.8,False
23743,46,Male,North,72,1.2,False
23744,60,Female,West,77,1.7,False
23745,18,Female,East,85,2.6,False
23746,41,Male,North,3,4.3,False
23747,22,Female,South,54,1.8,False
23748,52,Female,South,37,4.9,False
23749,62,Female,North,52,3.7,False
23750,22,Female,East,49,3.3,False
23751,30,Male,East,43,3.9,False
23752,49,Male,East,71,3.8,False
23753,59,Male,East,79,4.8,False
23754,44,Female,West,5,1.5,True
23755,41,Male,North,54,3.9,False
23756,20,Male,North,34,4.8,False
23757,18,Female,South,19,3.5,False
23758,46,Female,West,33,1.4,False
23759,62,Female,North,67,1.3,False
23760,39,Female,North,46,2.8,False
23761,22,Male,West,5,2.7,True
23762,60,Male,North,83,1.6,False
23763,38,Female,North,2,4.2,False
23764,29,Male,North,70,4.7,False
23765,45,Male,East,78,4.7,False
23766,28,Female,North,4,3.1,False
23767,32,Female,West,20,2.5,False
23768,55,Male,West,1,4.1,False
23769,52,Female,East,34,1.4,False
23770,65,Female,South,29,3.1,False
23771,62,Male,South,45,2.1,False
23772,33,Male,West,52,3.7,False
23773,54,Male,East,30,2.7,False
23774,32,Male,West,52,2.7,False
23775,49,Male,North,11,1.8,True
23776,33,Male,East,84,3.2,False
23777,50,Male,North,37,1.8,False
23778,57,Male,South,60,3.7,False
23779,37,Female,West,85,4.6,False
23780,54,Female,South,25,4.6,False
23781,56,Female,North,36,3.1,False
23782,49,Male,South,4,2.5,True
23783,27,Male,South,23,2.0,False
23784,33,Female,North,6,2.0,True
23785,22,Female,West,90,4.3,False
23786,37,Female,West,28,4.0,False
23787,44,Male,North,64,4.8,False
23788,60,Male,East,88,2.6,False
23789,67,Male,South,58,2.4,False
23790,37,Female,East,33,1.5,False
23791,30,Male,North,90,3.2,False
23792,36,Male,East,26,1.8,False
23793,61,Female,South,25,2.7,False
23794,67,Female,South,30,4.9,False
23795,32,Male,East,36,4.7,False
23796,55,Female,West,20,1.6,False
23797,44,Male,South,53,2.5,False
23798,59,Male,North,69,4.5,False
23799,34,Male,South,32,1.6,False
23800,27,Female,North,94,2.2,False
23801,53,Male,East,42,1.4,False
23802,57,Female,South,91,4.7,False
23803,22,Female,South,88,2.6,False
23804,68,Male,East,85,2.1,False
23805,67,Female,West,65,1.9,False
23806,65,Male,East,80,3.2,False
23807,44,Female,North,14,2.2,True
23808,45,Female,South,62,2.0,False
23809,21,Female,South,74,2.8,False
23810,24,Female,West,92,4.0,False
23811,25,Male,North,36,3.1,False
23812,32,Male,South,83,4.6,False
23813,58,Female,East,76,1.0,False
23814,46,Male,West,82,3.4,False
23815,56,Female,North,79,3.9,False
23816,26,Female,East,19,1.6,True
23817,37,Male,South,82,1.9,False
23818,18,Female,North,59,4.0,False
23819,24,Female,South,92,4.4,False
23820,51,Male,South,61,1.3,False
23821,64,Female,South,17,2.7,True
23822,27,Male,East,51,1.8,False
23823,58,Male,North,61,4.7,False
23824,65,Male,East,85,2.3,False
23825,23,Female,West,92,3.8,False
23826,42,Male,West,16,3.1,False
23827,29,Male,South,26,3.2,False
23828,57,Male,South,83,3.1,False
23829,58,Male,East,1,2.2,True
23830,56,Male,North,29,3.7,False
23831,31,Female,West,22,4.9,False
23832,28,Male,East,32,1.2,False
23833,29,Male,South,82,3.2,False
23834,36,Male,West,7,3.0,False
23835,59,Female,East,61,2.1,False
23836,45,Female,West,52,4.2,False
23837,36,Male,East,72,4.7,False
23838,46,Female,North,13,5.0,False
23839,62,Male,North,70,1.3,False
23840,52,Male,West,14,4.0,False
23841,40,Female,South,40,2.6,False
23842,33,Female,West,65,3.2,False
23843,54,Male,West,20,4.7,False
23844,38,Male,North,83,2.9,False
23845,57,Female,East,64,1.0,False
23846,18,Male,East,87,3.1,False
23847,63,Female,South,7,4.8,False
23848,69,Male,East,23,3.5,False
23849,54,Male,West,89,3.7,False
23850,42,Male,North,39,4.9,False
23851,33,Male,West,7,3.9,False
23852,50,Male,South,97,3.9,False
23853,42,Female,North,76,3.9,False
23854,39,Male,West,18,2.9,True
23855,20,Male,North,97,2.4,False
23856,20,Male,South,45,4.3,False
23857,28,Female,East,4,1.6,True
23858,60,Female,East,90,3.8,False
23859,69,Male,North,35,3.6,False
23860,22,Female,South,60,3.1,False
23861,61,Female,South,53,2.5,False
23862,42,Male,East,23,2.9,False
23863,55,Male,North,57,3.7,False
23864,33,Female,East,92,4.0,False
23865,49,Male,South,99,1.3,False
23866,46,Male,West,86,2.6,False
23867,23,Male,South,8,1.5,True
23868,39,Female,West,70,3.6,False
23869,26,Male,North,40,4.0,False
23870,27,Female,West,66,3.8,False
23871,31,Male,East,76,1.3,False
23872,64,Male,North,29,2.7,False
23873,56,Male,South,75,2.8,False
23874,37,Female,East,52,3.5,False
23875,22,Male,East,19,4.0,False
23876,24,Female,South,67,2.7,False
23877,57,Male,North,49,4.7,False
23878,31,Female,East,85,1.7,False
23879,32,Female,West,26,2.7,False
23880,34,Female,North,91,4.4,False
23881,37,Female,West,59,4.3,False
23882,33,Male,North,93,4.9,False
23883,58,Female,West,14,1.4,True
23884,38,Male,North,65,4.1,False
23885,28,Female,East,50,4.0,False
23886,21,Male,East,83,5.0,False
23887,42,Male,South,36,3.0,False
23888,19,Male,West,6,4.2,False
23889,19,Male,East,77,5.0,False
23890,44,Female,East,19,1.1,True
23891,48,Male,South,43,3.9,False
23892,64,Male,East,68,1.5,False
23893,25,Male,East,50,3.9,False
23894,65,Female,East,88,2.5,False
23895,25,Male,South,32,1.3,False
23896,22,Male,South,52,4.1,False
23897,39,Female,West,22,2.1,False
23898,60,Male,West,96,1.2,False
23899,22,Male,West,81,4.3,False
23900,57,Male,West,38,3.5,False
23901,65,Female,West,58,4.6,False
23902,23,Male,East,78,3.1,False
23903,55,Male,West,77,3.2,False
23904,24,Female,East,87,3.4,False
23905,35,Female,North,85,2.5,False
23906,42,Female,North,27,4.7,False
23907,20,Male,North,6,2.4,True
23908,42,Female,South,12,3.7,False
23909,38,Female,North,49,1.4,False
23910,48,Male,South,74,2.3,False
23911,63,Male,North,83,1.9,False
23912,66,Female,East,62,4.1,False
23913,59,Female,West,12,3.2,False
23914,33,Male,West,53,2.5,False
23915,69,Male,South,11,1.9,True
23916,39,Female,East,76,1.8,False
23917,68,Female,South,49,3.3,False
23918,46,Male,North,48,2.9,False
23919,29,Male,West,70,3.9,False
23920,63,Male,West,90,4.9,False
23921,60,Male,North,12,1.9,True
23922,18,Male,West,3,2.8,True
23923,43,Female,East,89,3.2,False
23924,27,Female,East,59,3.3,False
23925,42,Female,South,52,1.3,False
23926,42,Female,West,4,2.2,True
23927,60,Female,North,23,2.8,False
23928,21,Male,East,56,1.8,False
23929,35,Female,South,65,4.6,False
23930,60,Male,East,68,1.4,False
23931,25,Female,West,81,1.6,False
23932,24,Female,West,9,2.2,True
23933,34,Male,East,18,2.1,True
23934,23,Male,West,17,1.6,True
23935,59,Female,West,81,4.3,False
23936,61,Female,South,19,4.4,False
23937,38,Male,South,21,3.3,False
23938,19,Male,West,98,4.0,False
23939,30,Female,North,95,3.7,False
23940,49,Female,East,92,4.9,False
23941,30,Male,North,86,3.6,False
23942,46,Female,South,98,2.1,False
23943,22,Female,South,75,4.7,False
23944,43,Female,South,71,2.6,False
23945,55,Male,North,59,1.7,False
23946,49,Female,South,54,4.7,False
23947,65,Male,North,86,2.0,False
23948,35,Female,West,21,4.3,False
23949,34,Female,South,43,3.1,False
23950,37,Male,North,39,2.4,False
23951,32,Female,West,75,3.9,False
23952,32,Male,East,71,4.7,False
23953,64,Female,North,3,3.0,False
23954,21,Male,North,47,2.9,False
23955,26,Male,North,82,1.5,False
23956,61,Female,South,71,1.0,False
23957,63,Male,North,30,3.2,False
23958,50,Female,East,48,3.3,False
23959,27,Male,North,91,3.8,False
23960,64,Female,North,41,3.7,False
23961,60,Male,South,66,2.1,False
23962,18,Female,East,82,1.3,False
23963,57,Female,South,21,2.4,False
23964,26,Female,East,64,3.9,False
23965,39,Female,East,30,3.9,False
23966,43,Male,East,10,3.3,False
23967,52,Female,East,25,1.6,False
23968,50,Male,East,42,2.2,False
23969,27,Female,East,19,3.3,False
23970,55,Male,South,77,1.8,False
23971,36,Female,East,37,3.4,False
23972,21,Female,East,25,1.2,False
23973,36,Male,East,69,2.3,False
23974,24,Female,North,4,2.6,True
23975,29,Male,South,18,2.3,True
23976,44,Female,North,76,1.7,False
23977,49,Male,South,17,1.5,True
23978,44,Female,North,85,3.7,False
23979,38,Female,West,15,1.5,True
23980,22,Female,South,17,1.1,True
23981,36,Female,North,17,4.2,False
23982,68,Male,South,48,4.7,False
23983,69,Male,East,78,3.1,False
23984,24,Female,East,29,1.5,False
23985,31,Male,North,33,3.4,False
23986,26,Male,North,64,2.4,False
23987,54,Female,South,35,1.9,False
23988,67,Male,East,79,4.5,False
23989,26,Male,North,81,3.3,False
23990,22,Male,West,12,3.4,False
23991,65,Male,West,49,4.0,False
23992,26,Male,South,53,1.3,False
23993,69,Female,East,43,3.0,False
23994,60,Male,West,5,2.0,True
23995,47,Female,West,79,1.9,False
23996,31,Male,East,58,2.3,False
23997,20,Female,East,45,2.5,False
23998,69,Male,North,50,1.3,False
23999,41,Male,South,99,4.1,False
24000,45,Male,East,34,4.8,False
24001,56,Female,South,84,4.3,False
24002,28,Male,South,66,3.7,False
24003,34,Female,West,26,4.8,False
24004,35,Female,South,1,2.7,True
24005,68,Male,South,5,4.6,False
24006,34,Female,South,32,4.3,False
24007,42,Male,West,2,3.5,False
24008,58,Female,East,26,4.4,False
24009,31,Female,West,10,1.7,True
24010,38,Male,East,45,1.9,False
24011,28,Male,West,80,2.2,False
24012,64,Male,West,91,2.3,False
24013,44,Female,East,77,1.0,False
24014,21,Male,North,59,2.3,False
24015,68,Female,North,88,4.8,False
24016,58,Female,North,58,1.9,False
24017,51,Female,East,61,1.4,False
24018,57,Male,West,85,2.1,False
24019,24,Female,West,5,2.4,True
24020,35,Male,North,78,1.6,False
24021,36,Male,North,82,4.4,False
24022,35,Male,South,51,1.1,False
24023,32,Female,North,43,1.7,False
24024,28,Male,South,93,4.4,False
24025,29,Female,East,41,1.5,False
24026,52,Female,South,82,4.6,False
24027,53,Male,West,64,3.1,False
24028,67,Female,South,73,2.2,False
24029,29,Female,South,15,1.5,True
24030,33,Female,South,41,4.2,False
24031,45,Female,North,65,1.8,False
24032,61,Female,North,80,3.7,False
24033,56,Female,West,35,2.3,False
24034,61,Male,West,15,2.8,True
24035,53,Male,North,82,4.1,False
24036,47,Male,South,36,2.2,False
24037,33,Female,East,38,1.9,False
24038,33,Male,East,20,1.2,False
24039,66,Male,North,76,4.7,False
24040,37,Female,East,35,4.4,False
24041,26,Female,North,75,3.4,False
24042,63,Male,South,21,1.2,False
24043,22,Female,South,16,2.6,True
24044,48,Female,South,3,2.5,True
24045,35,Male,North,98,3.0,False
24046,61,Female,East,24,2.3,False
24047,39,Male,South,16,1.4,True
24048,56,Female,North,36,2.8,False
24049,19,Male,North,65,1.2,False
24050,67,Female,East,88,2.4,False
24051,20,Female,South,24,4.3,False
24052,64,Female,North,49,4.7,False
24053,45,Female,North,78,2.6,False
24054,28,Male,North,34,2.2,False
24055,27,Female,East,63,3.0,False
24056,37,Male,North,58,2.1,False
24057,48,Male,South,42,1.5,False
24058,68,Female,West,11,4.9,False
24059,62,Male,East,3,2.0,True
24060,65,Female,East,91,2.5,False
24061,69,Male,East,44,2.3,False
24062,39,Male,South,50,1.0,False
24063,35,Female,North,44,3.5,False
24064,29,Female,West,29,3.0,False
24065,32,Male,North,23,4.7,False
24066,51,Male,East,21,3.6,False
24067,62,Male,North,72,2.5,False
24068,45,Female,East,21,2.4,False
24069,61,Female,West,24,1.4,False
24070,32,Female,West,12,2.6,True
24071,52,Female,South,48,4.8,False
24072,34,Female,East,83,2.8,False
24073,55,Male,South,39,3.8,False
24074,28,Male,East,19,2.9,True
24075,43,Male,North,49,2.8,False
24076,46,Male,East,35,1.8,False
24077,69,Female,South,5,1.0,True
24078,42,Female,North,75,2.1,False
24079,21,Male,North,70,4.1,False
24080,44,Female,West,89,1.4,False
24081,59,Male,East,52,5.0,False
24082,39,Female,East,76,3.9,False
24083,41,Male,West,80,1.5,False
24084,36,Male,North,79,3.1,False
24085,58,Female,West,42,4.8,False
24086,44,Female,East,1,1.5,True
24087,36,Female,East,98,1.0,False
24088,64,Female,East,34,1.6,False
24089,58,Male,East,95,2.4,False
24090,30,Male,East,56,2.1,False
24091,48,Male,North,53,1.8,False
24092,19,Female,East,59,5.0,False
24093,44,Female,East,74,3.6,False
24094,25,Male,South,73,1.7,False
24095,29,Male,North,55,1.3,False
24096,46,Female,South,70,2.4,False
24097,46,Male,South,30,2.9,False
24098,39,Female,North,21,3.8,False
24099,47,Female,East,29,3.6,False
24100,26,Male,North,90,2.6,False
24101,22,Female,North,64,3.7,False
24102,53,Female,West,99,2.6,False
24103,30,Male,West,23,2.9,False
24104,64,Male,South,25,1.6,False
24105,19,Female,North,98,1.4,False
24106,50,Male,North,9,2.8,True
24107,21,Male,West,8,4.4,False
24108,27,Male,North,64,3.8,False
24109,50,Female,North,33,4.3,False
24110,19,Male,South,84,2.2,False
24111,29,Female,East,50,4.0,False
24112,33,Female,North,17,2.5,True
24113,52,Female,East,58,2.5,False
24114,26,Female,North,16,2.6,True
24115,20,Male,West,79,1.1,False
24116,45,Male,West,13,3.1,False
24117,69,Male,South,69,2.3,False
24118,33,Female,North,14,2.2,True
24119,57,Male,West,18,2.8,True
24120,36,Male,West,34,1.3,False
24121,28,Female,East,75,1.8,False
24122,55,Female,South,34,1.1,False
24123,63,Female,West,80,2.6,False
24124,48,Male,East,40,1.2,False
24125,18,Male,East,86,3.6,False
24126,61,Male,West,99,1.5,False
24127,47,Male,East,24,3.4,False
24128,38,Female,West,18,4.9,False
24129,32,Female,North,66,3.6,False
24130,33,Male,East,17,1.8,True
24131,21,Female,North,98,2.6,False
24132,41,Male,North,1,1.1,True
24133,57,Female,East,24,4.0,False
24134,40,Female,South,27,2.9,False
24135,34,Male,South,78,2.7,False
24136,52,Female,North,2,1.6,True
24137,43,Female,North,11,1.6,True
24138,52,Male,South,96,5.0,False
24139,32,Female,East,5,1.4,True
24140,32,Female,South,90,4.9,False
24141,44,Female,South,38,4.9,False
24142,25,Female,West,7,2.9,True
24143,32,Female,South,99,1.0,False
24144,25,Male,West,92,3.7,False
24145,68,Female,North,76,2.9,False
24146,21,Female,South,25,3.0,False
24147,18,Male,West,99,4.0,False
24148,42,Male,East,95,1.2,False
24149,52,Female,East,14,4.7,False
24150,25,Male,South,57,4.1,False
24151,66,Female,North,30,1.5,False
24152,34,Female,West,39,1.3,False
24153,45,Female,North,57,4.0,False
24154,23,Female,East,22,3.3,False
24155,60,Male,North,61,2.2,False
24156,23,Female,East,33,1.9,False
24157,18,Female,West,53,2.0,False
24158,20,Male,North,30,3.1,False
24159,69,Female,West,44,3.6,False
24160,26,Male,South,88,1.5,False
24161,32,Male,East,60,3.4,False
24162,57,Male,East,87,3.0,False
24163,37,Male,East,8,5.0,False
24164,33,Male,East,1,4.7,False
24165,27,Female,North,51,2.7,False
24166,31,Male,East,48,2.2,False
24167,33,Female,East,63,3.5,False
24168,32,Male,East,69,3.6,False
24169,58,Male,North,77,2.5,False
24170,43,Female,East,56,3.1,False
24171,27,Male,North,32,3.4,False
24172,57,Male,South,89,3.1,False
24173,29,Male,East,40,2.8,False
24174,54,Male,South,51,4.3,False
24175,31,Female,West,89,1.7,False
24176,42,Female,East,61,3.8,False
24177,47,Male,South,43,4.4,False
24178,47,Male,East,52,4.1,False
24179,52,Female,South,6,3.7,False
24180,32,Male,North,76,2.1,False
24181,48,Female,East,16,1.4,True
24182,55,Male,East,42,3.6,False
24183,68,Female,East,26,3.0,False
24184,35,Male,East,60,1.9,False
24185,24,Female,West,43,1.8,False
24186,20,Male,North,53,2.2,False
